city,year,sport,discipline,event,athlete,gender,country_code,country,medal,decade,continent,repeat_medalist,sport_group
Atlanta,1996,Aquatics,Swimming,100M Backstroke,"Bent, Neisser",Men,Cub,Cuba,Bronze,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"Davis, Josh",Men,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"Thompson, Jenny",Women,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,200M Breaststroke,"Rozsa, Norbert",Men,Hun,Hungary,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"Thompson, Jenny",Women,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"Shan, Ying",Women,Chn,China,Silver,1990,Asia,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Butterfly,"Martino, Angel",Women,Usa,United States,Bronze,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"Hedgepeth, Whitney L.",Women,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"Dubrovin, Konstantin",Men,Ger,Germany,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"Denman, Helen",Women,Aus,Australia,Silver,1990,Oceania,No,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"Fox, Catherine",Women,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"Chao, Na",Women,Chn,China,Silver,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"Tröger, Christian",Men,Ger,Germany,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"Teuscher, Cristina",Women,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"Whitney, Ashley",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"Voelker, Sandra",Women,Ger,Germany,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"Kielgass, Kerstin",Women,Ger,Germany,Silver,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Breaststroke,"Deburghgraeve, Frederik",Men,Bel,Belgium,Gold,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"Salmeen, Annette",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Swimming,200M Freestyle,"Hase, Dagmar",Women,Ger,Germany,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"O'Neill, Susan",Women,Aus,Australia,Bronze,1990,Oceania,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,400M Freestyle,"Smith, Michelle Marie",Women,Irl,Ireland,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Backstroke,"Rouse, Jeff Norman",Men,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"Davis, Josh",Men,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"Hall, Gary Jr.",Men,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Freestyle,"Hall, Gary Jr.",Men,Usa,United States,Silver,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Butterfly,"Van Dyken, Amy",Women,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Breaststroke,"Warnecke, Mark",Men,Ger,Germany,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Backstroke,"Kriel, Marianne",Women,Rsa,South Africa,Bronze,1990,Africa,No,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"Ryan, Sarah",Women,Aus,Australia,Silver,1990,Oceania,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,50M Freestyle,"Voelker, Sandra",Women,Ger,Germany,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Breaststroke,"Heyns, Penelope",Women,Rsa,South Africa,Gold,1990,Africa,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,400M Freestyle,"Loader, Danyon Joseph",Men,Nzl,New Zealand,Gold,1990,Oceania,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"Frolander, Lars",Men,Swe,Sweden,Silver,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Butterfly,"Liu, Limin",Women,Chn,China,Silver,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Swimming,4X200M Freestyle Relay,"Van Almsick, Franziska",Women,Ger,Germany,Silver,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"Yegorov, Roman",Men,Rus,Russia,Silver,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,400M Individual Medley,"Smith, Michelle Marie",Women,Irl,Ireland,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"Cai, Huijue",Women,Chn,China,Bronze,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Backstroke,"Botsford, Beth",Women,Usa,United States,Gold,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,200M Individual Medley,"Sievinen, Jani",Men,Fin,Finland,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Swimming,200M Breaststroke,"Kovacs, Agnes",Women,Hun,Hungary,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Medley Relay,"Chen, Yan",Women,Chn,China,Bronze,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Swimming,200M Backstroke,"Egerszegi, Krisztina",Women,Hun,Hungary,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,100M Freestyle,"Borges, Gustavo",Men,Bra,Brazil,Bronze,1990,South America,Yes,Water Sports
Atlanta,1996,Aquatics,Swimming,4X100M Freestyle Relay,"Zikarsky, Bengt",Men,Ger,Germany,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Hould-Marchand, Valerie",Women,Can,Canada,Silver,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Tachibana, Miya",Women,Jpn,Japan,Bronze,1990,Asia,Yes,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Nakajima, Riho",Women,Jpn,Japan,Bronze,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Clark, Karen",Women,Can,Canada,Silver,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Read, Cari",Women,Can,Canada,Silver,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Kulesza, Kasia",Women,Can,Canada,Silver,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Bianco, Suzannah",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Lesueur, Emily",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Takeda, Miho",Women,Jpn,Japan,Bronze,1990,Asia,Yes,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Pease, Heather",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Woodley, Erin",Women,Can,Canada,Silver,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Cleland, Tammy",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Sudduth, Jill",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Larsen, Christine",Women,Can,Canada,Silver,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Takahashi, Kaori",Women,Jpn,Japan,Bronze,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Thien, Margot",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Simmons-Carrasco, Heather",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Dyroen-Lancer, Becky",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Savery, Jill",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Frechette, Sylvie",Women,Can,Canada,Silver,1990,North America,Yes,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Jimbo, Rei",Women,Jpn,Japan,Bronze,1990,Asia,Yes,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Schneyder, Nathalie",Women,Usa,United States,Gold,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Fonteyne, Karen",Women,Can,Canada,Silver,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Fujiki, Mayuko",Women,Jpn,Japan,Bronze,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Alexander, Lisa",Women,Can,Canada,Silver,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Fujii, Raika",Women,Jpn,Japan,Bronze,1990,Asia,Yes,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Tanaka, Junko",Women,Jpn,Japan,Bronze,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Kawase, Akiko",Women,Jpn,Japan,Bronze,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Bremner, Janice",Women,Can,Canada,Silver,1990,North America,No,Water Sports
Atlanta,1996,Aquatics,Synchronized S.,Team,"Kawabe, Miho",Women,Jpn,Japan,Bronze,1990,Asia,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Skolnekovic, Sinisa",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Calcaterra, Alessandro",Men,Ita,Italy,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Pomilio, Amedeo",Men,Ita,Italy,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Sanz, Carlos",Men,Esp,Spain,Gold,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Bovo, Alessandro",Men,Ita,Italy,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Moro, Ivan",Men,Esp,Spain,Gold,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Vrdoljak, Zdeslav",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Simenc, Dubravko",Men,Cro,Croatia,Silver,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Vrbicic, Renato",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Bukic, Perica",Men,Cro,Croatia,Silver,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Pedrerol, Sergi",Men,Esp,Spain,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Garcia Aguado, Pedro",Men,Esp,Spain,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Giustolisi, Luca",Men,Ita,Italy,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Estiarte, Manuel",Men,Esp,Spain,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Vegar, Tino",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Krekovic, Josko",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Sottani, Leonardo",Men,Ita,Italy,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Stritof, Ratko",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Angelini, Alberto",Men,Ita,Italy,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Gomez, Salvador",Men,Esp,Spain,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Glavan, Damir",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Hinic, Igor",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Gerini, Marco",Men,Ita,Italy,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Sans, Jordi",Men,Esp,Spain,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Krzic, Ognjen",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Abarca, Jose Maria",Men,Esp,Spain,Gold,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Kobescak, Vjekoslav",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Balic, Maro",Men,Cro,Croatia,Silver,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Ghibellini, Alberto",Men,Ita,Italy,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Ballart, Daniel",Men,Esp,Spain,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Andreo, Angel",Men,Esp,Spain,Gold,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Oca, Miguel Angel",Men,Esp,Spain,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Attolico, Francesco",Men,Ita,Italy,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Calcaterra, Roberto",Men,Ita,Italy,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Paya, Jorge",Men,Esp,Spain,Gold,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Rollan, Jesus",Men,Esp,Spain,Gold,1990,Europe,Yes,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Bencivenga, Fabio",Men,Ita,Italy,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Postiglione, Francesco",Men,Ita,Italy,Bronze,1990,Europe,No,Water Sports
Atlanta,1996,Aquatics,Water Polo,Water Polo,"Silipo, Carlo",Men,Ita,Italy,Bronze,1990,Europe,Yes,Water Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Nowicka, Joanna",Women,Pol,Poland,Bronze,1990,Europe,No,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Kim, Jo-Sun",Women,Kor,"Korea, South",Gold,1990,Asia,No,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Youn, Hye-Young",Women,Kor,"Korea, South",Gold,1990,Asia,No,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Jang, Yong-Ho",Men,Kor,"Korea, South",Silver,1990,Asia,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Johnson, Richard",Men,Usa,United States,Gold,1990,North America,Yes,Other Sports
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"Kim, Kyung-Wook",Women,Kor,"Korea, South",Gold,1990,Asia,Yes,Other Sports
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"Oh, Kyo-Moon",Men,Kor,"Korea, South",Bronze,1990,Asia,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Oh, Kyo-Moon",Men,Kor,"Korea, South",Silver,1990,Asia,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Dzieciol, Iwona",Women,Pol,Poland,Bronze,1990,Europe,No,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Kim, Kyung-Wook",Women,Kor,"Korea, South",Gold,1990,Asia,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Bisiani, Matteo",Men,Ita,Italy,Bronze,1990,Europe,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Huish, Justin",Men,Usa,United States,Gold,1990,North America,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"White, Rodney",Men,Usa,United States,Gold,1990,North America,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Parenti, Andrea",Men,Ita,Italy,Bronze,1990,Europe,No,Other Sports
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"Sadovnycha, Olena",Women,Ukr,Ukraine,Bronze,1990,Europe,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Wagner, Sandra",Women,Ger,Germany,Silver,1990,Europe,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Pfohl, Cornelia",Women,Ger,Germany,Silver,1990,Europe,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Klata, Katarzyna",Women,Pol,Poland,Bronze,1990,Europe,No,Other Sports
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"Petersson, Magnus",Men,Swe,Sweden,Silver,1990,Europe,No,Other Sports
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"He, Ying",Women,Chn,China,Silver,1990,Asia,Yes,Other Sports
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"Huish, Justin",Men,Usa,United States,Gold,1990,North America,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Kim, Bo-Ram",Men,Kor,"Korea, South",Silver,1990,Asia,No,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Frangilli, Michele",Men,Ita,Italy,Bronze,1990,Europe,Yes,Other Sports
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"Mensing, Barbara",Women,Ger,Germany,Silver,1990,Europe,Yes,Other Sports
Atlanta,1996,Athletics,Athletics,Long Jump,"Lewis, Carl",Men,Usa,United States,Gold,1990,North America,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,100M,"Torrence, Gwen",Women,Usa,United States,Bronze,1990,North America,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,400M Hurdles,"Batten, Kim",Women,Usa,United States,Silver,1990,North America,No,Track & Field
Atlanta,1996,Athletics,Athletics,Discus Throw,"Kaptyukh, Vasiliy",Men,Blr,Belarus,Bronze,1990,Europe,No,Track & Field
Atlanta,1996,Athletics,Athletics,4X400M Relay,"Graham, Kim",Women,Usa,United States,Gold,1990,North America,No,Track & Field
Atlanta,1996,Athletics,Athletics,5000M,"Brunet, Roberta",Women,Ita,Italy,Bronze,1990,Europe,No,Track & Field
Atlanta,1996,Athletics,Athletics,800M,"Rodal, Vebjorn",Men,Nor,Norway,Gold,1990,Europe,No,Track & Field
Atlanta,1996,Athletics,Athletics,Heptathlon,"Sazanovich, Natalya",Women,Blr,Belarus,Silver,1990,Europe,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,Triple Jump,"Edwards, Jonathan David",Men,Gbr,United Kingdom,Silver,1990,Europe,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,100M,"Ottey-Page, Merlene",Women,Jam,Jamaica,Silver,1990,North America,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,5000M,"Boulami, Khalid",Men,Mar,Morocco,Bronze,1990,Africa,No,Track & Field
Atlanta,1996,Athletics,Athletics,4X100M Relay,"Montgomery, Tim",Men,Usa,United States,Silver,1990,North America,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,High Jump,"Austin, Charles",Men,Usa,United States,Gold,1990,North America,No,Track & Field
Atlanta,1996,Athletics,Athletics,Shot Put,"Khudorozhkina, Irina",Women,Rus,Russia,Bronze,1990,Europe,No,Track & Field
Atlanta,1996,Athletics,Athletics,Discus Throw,"Sadova, Natalya",Women,Rus,Russia,Silver,1990,Europe,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,4X400M Relay,"Mcdonald, Michael",Men,Jam,Jamaica,Bronze,1990,North America,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,1500M,"Szabo, Gabriela",Women,Rou,Romania,Silver,1990,Europe,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,5000M,"Wang, Junxia",Women,Chn,China,Gold,1990,Asia,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,400M Hurdles,"Davis, Calvin",Men,Usa,United States,Bronze,1990,North America,No,Track & Field
Atlanta,1996,Athletics,Athletics,Long Jump,"Ajunwa, Chioma",Women,Ngr,Nigeria,Gold,1990,Africa,No,Track & Field
Atlanta,1996,Athletics,Athletics,Pole Vault,"Galfione, Jean",Men,Fra,France,Gold,1990,Europe,No,Track & Field
Atlanta,1996,Athletics,Athletics,Long Jump,"Greene, Joe",Men,Usa,United States,Bronze,1990,North America,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,Shot Put,"Bagach, Oleksandr",Men,Ukr,Ukraine,Bronze,1990,Europe,No,Track & Field
Atlanta,1996,Athletics,Athletics,Javelin Throw,"Raty, Seppo Henrik",Men,Fin,Finland,Bronze,1990,Europe,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,4X400M Relay,"Rouser, Jason",Men,Usa,United States,Gold,1990,North America,No,Track & Field
Atlanta,1996,Athletics,Athletics,4X100M Relay,"Miller, Inger",Women,Usa,United States,Gold,1990,North America,No,Track & Field
Atlanta,1996,Athletics,Athletics,Decathlon,"O'Brien, Dan",Men,Usa,United States,Gold,1990,North America,No,Track & Field
Atlanta,1996,Athletics,Athletics,Marathon,"Thugwane, Josia",Men,Rsa,South Africa,Gold,1990,Africa,No,Track & Field
Atlanta,1996,Athletics,Athletics,4X400M Relay,"Haughton, Greg",Men,Jam,Jamaica,Bronze,1990,North America,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,High Jump,"Babakova, Inha",Women,Ukr,Ukraine,Bronze,1990,Europe,No,Track & Field
Atlanta,1996,Athletics,Athletics,Javelin Throw,"Hattestad, Trine",Women,Nor,Norway,Bronze,1990,Europe,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,100M Hurdles,"Engquist, Ludmila",Women,Swe,Sweden,Gold,1990,Europe,No,Track & Field
Atlanta,1996,Athletics,Athletics,Long Jump,"Beckford, James",Men,Jam,Jamaica,Silver,1990,North America,No,Track & Field
Atlanta,1996,Athletics,Athletics,4X100M Relay,"Devers, Gail",Women,Usa,United States,Gold,1990,North America,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,Marathon,"Roba, Fatuma",Women,Eth,Ethiopia,Gold,1990,Africa,No,Track & Field
Atlanta,1996,Athletics,Athletics,4X400M Relay,"Robinson, Garth",Men,Jam,Jamaica,Bronze,1990,North America,No,Track & Field
Atlanta,1996,Athletics,Athletics,Heptathlon,"Lewis, Denise",Women,Gbr,United Kingdom,Bronze,1990,Europe,Yes,Track & Field
Atlanta,1996,Athletics,Athletics,400M Hurdles,"Hemmings, Deon Marie",Women,Jam,Jamaica,Gold,1990,North America,Yes,Track & Field
